OGLE-GD-DSCT-0204,multimode,15:28.9,+07:43:15.9,12.668,13.523,0.855,0.14035708,0.13781069
OGLE-GD-DSCT-0205,singlemode,15:30.7,+04:21:03.8,14.808,15.699,0.891,0.1104307,-99.99
OGLE-GD-DSCT-0206,singlemode,15:30.9,+15:34:44.9,16.803,18.231,1.428,0.06807367,-99.99
OGLE-GD-DSCT-0207,singlemode,15:32.9,+18:37:03.3,14.308,15.715,1.407,0.18008498,-99.99
OGLE-GD-DSCT-0208,singlemode,15:38.4,+16:41:03.5,14.774,16.034,1.26,0.0822237,-99.99
OGLE-GD-DSCT-0209,singlemode,15:46.1,+07:46:36.7,14.054,14.86,0.806,0.08322783,-99.99
OGLE-GD-DSCT-0210,singlemode,16:11.1,+18:36:59.2,14.134,15.261,1.127,0.11682555,-99.99
OGLE-GD-DSCT-0211,multimode,16:25.8,+11:23:31.4,14.177,14.96,0.783,0.06826873,0.06682567
OGLE-GD-DSCT-0212,singlemode,16:37.7,+17:49:10.7,16.545,18.741,2.196,0.11501446,-99.99
OGLE-GD-DSCT-0213,singlemode,16:41.6,+03:09:43.7,14.878,15.826,0.948,0.09754641,-99.99
OGLE-GD-DSCT-0214,multimode,16:43.4,+12:08:49.8,16.674,17.831,1.157,0.10088686,0.07805913
OGLE-GD-DSCT-0215,multimode,16:43.6,+18:46:20.1,15.16,16.421,1.261,0.14078915,0.11017065
OGLE-GD-DSCT-0216,multimode,16:53.4,+16:34:09.9,15.495,17.32,1.825,0.1112079,0.1447877
OGLE-GD-DSCT-0217,multimode,16:54.0,+18:51:14.4,14.221,14.916,0.695,0.05165991,0.04804889
OGLE-GD-DSCT-0218,singlemode,16:54.8,+10:36:37.9,14.312,15.081,0.769,0.10081223,-99.99
OGLE-GD-DSCT-0219,multimode,16:59.5,+08:46:35.3,13.256,13.898,0.642,0.13851056,0.11037392
OGLE-GD-DSCT-0220,singlemode,17:00.9,+03:00:36.1,14.649,15.67,1.021,0.12561118,-99.99
OGLE-GD-DSCT-0221,singlemode,17:08.5,+07:31:26.8,16.471,17.523,1.052,0.10604472,-99.99
OGLE-GD-DSCT-0222,singlemode,17:23.1,+15:48:32.8,13.954,15.24,1.286,0.09298445,-99.99
OGLE-GD-DSCT-0223,singlemode,17:37.8,+13:00:55.8,16.372,17.765,1.393,0.12101229,-99.99
OGLE-GD-DSCT-0224,singlemode,17:40.4,+15:18:27.3,13.528,14.59,1.062,0.10743222,-99.99
OGLE-GD-DSCT-0225,singlemode,17:40.9,+16:38:04.5,13.743,14.662,0.919,0.05877719,-99.99
OGLE-GD-DSCT-0226,singlemode,17:55.0,+12:54:16.8,16.707,18.211,1.504,0.10133809,-99.99
OGLE-GD-DSCT-0227,multimode,18:14.8,+04:50:53.7,15.79,16.799,1.009,0.09923298,0.07666232
OGLE-GD-DSCT-0228,singlemode,18:19.3,+09:52:19.9,15.96,16.981,1.021,0.08149524,-99.99
OGLE-GD-DSCT-0229,singlemode,18:21.1,+16:00:52.4,17.428,19.033,1.605,0.07410083,-99.99
OGLE-GD-DSCT-0230,multimode,18:24.7,+12:20:58.7,11.75,12.514,0.764,0.14136315,0.11378404
OGLE-GD-DSCT-0231,singlemode,18:26.9,+19:51:26.7,16.579,17.955,1.376,0.1039149,-99.99
OGLE-GD-DSCT-0232,singlemode,18:30.0,+14:38:22.1,17.232,19.01,1.778,0.09455045,-99.99
OGLE-GD-DSCT-0233,singlemode,18:43.9,+15:54:43.0,13.35,14.486,1.136,0.15136219,-99.99
OGLE-GD-DSCT-0234,singlemode,18:44.6,+19:40:46.4,16.345,17.777,1.432,0.11959138,-99.99
OGLE-GD-DSCT-0235,multimode,18:54.3,+15:54:51.8,16.393,17.897,1.504,0.11626294,0.14375012
OGLE-GD-DSCT-0236,singlemode,18:54.4,+11:59:43.5,15.641,16.78,1.139,0.12477809,-99.99
OGLE-GD-DSCT-0237,multimode,18:56.7,+03:38:29.1,13.988,14.911,0.923,0.09370938,0.12149078
OGLE-GD-DSCT-0238,singlemode,19:05.1,+05:52:26.5,16.354,17.222,0.868,0.08863604,-99.99
OGLE-GD-DSCT-0239,singlemode,19:07.1,+02:20:01.4,14.48,15.269,0.789,0.06022274,-99.99
OGLE-GD-DSCT-0240,singlemode,19:08.9,+04:08:50.6,12.595,13.611,1.016,0.15749649,-99.99
