OGLE-GD-CEP-0152,F,57:49.9,-29:23:02.6,10.693,11.973,1.28,2.5861133
OGLE-GD-CEP-0153,F,58:39.9,-33:30:14.6,10.722,12.153,1.431,4.4029304
OGLE-GD-CEP-0154,F,58:46.3,-38:59:39.6,10.764,12.193,1.429,15.5612767
OGLE-GD-CEP-0155,F,58:57.3,-36:53:50.4,13.973,15.916,1.943,2.7750582
OGLE-GD-CEP-0156,1,58:58.8,-34:04:14.5,13.557,15.252,1.695,2.488096
OGLE-GD-CEP-0157,F,59:12.2,-26:41:56.1,11.889,13.141,1.252,3.7164545
OGLE-GD-CEP-0158,F,59:22.3,-33:21:25.7,12.347,14.014,1.667,5.2813723
OGLE-GD-CEP-0159,F,59:26.4,-40:01:41.9,13.83,15.337,1.507,2.3684934
OGLE-GD-CEP-0160,F,59:47.7,-42:01:42.2,12.864,14.552,1.688,4.5473757
OGLE-GD-CEP-0161,1,00:27.4,-33:19:11.3,12.015,13.392,1.377,2.6569522
OGLE-GD-CEP-0162,F,00:34.4,-41:41:05.6,13.548,15.191,1.643,3.5161646
OGLE-GD-CEP-0163,1,02:27.6,-36:59:21.2,13.996,15.629,1.633,1.7004379
OGLE-GD-CEP-0164,1,02:45.3,-36:37:15.7,13.088,15.161,2.073,1.6935769
OGLE-GD-CEP-0165,F,02:49.0,-38:14:41.2,14.552,16.912,2.36,3.6422868
OGLE-GD-CEP-0166,F,03:25.6,-37:12:00.0,13.126,14.659,1.533,2.8550661
OGLE-GD-CEP-0167,1,04:00.9,-32:47:13.7,15.619,17.447,1.828,1.0310572
OGLE-GD-CEP-0168,1,04:49.4,-38:03:16.3,13.945,15.782,1.837,2.1165493
OGLE-GD-CEP-0169,F,04:58.8,-28:51:39.2,11.108,12.485,1.377,4.1744272
OGLE-GD-CEP-0170,F,05:11.0,-34:21:37.0,10.81,12.339,1.529,4.0886258
OGLE-GD-CEP-0171,F,05:17.3,-37:34:48.7,12.395,14.24,1.845,6.0210631
OGLE-GD-CEP-0172,F,05:20.1,-35:04:46.9,14.579,17.344,2.765,3.6633898
OGLE-GD-CEP-0173,F,06:00.9,-34:53:21.1,13.017,15.397,2.38,5.5113121
OGLE-GD-CEP-0174,1,06:04.5,-32:58:47.0,12.96,14.812,1.852,2.3973889
OGLE-GD-CEP-0176,1,08:13.3,-43:15:27.9,13.269,14.28,1.011,1.5025679
OGLE-GD-CEP-0178,F,09:27.2,-33:15:43.7,11.017,12.327,1.31,3.562923
OGLE-GD-CEP-0179,1,09:31.9,-39:12:04.0,13.926,15.84,1.914,2.2367299
OGLE-GD-CEP-0180,F,09:47.0,-45:21:16.6,15.007,16.255,1.248,2.5511537
OGLE-GD-CEP-0181,F,09:50.0,-43:58:21.9,13.522,14.666,1.144,2.3421931
OGLE-GD-CEP-0182,1,09:57.9,-41:32:32.8,13.974,15.756,1.782,1.9445716
OGLE-GD-CEP-0183,1,10:14.6,-32:53:31.3,11.763,13.453,1.69,2.7189929
OGLE-GD-CEP-0184,F,10:24.8,-38:28:25.4,10.935,12.97,2.035,3.5789598
OGLE-GD-CEP-0185,F,11:45.2,-44:10:19.6,14.019,15.558,1.539,2.5404957
OGLE-GD-CEP-0186,F,11:48.4,-42:03:06.0,13.622,15.7,2.078,4.764465
OGLE-GD-CEP-0187,F,12:59.7,-44:25:49.5,12.929,14.627,1.698,4.1205908
OGLE-GD-CEP-0189,F,13:38.6,-42:41:57.1,12.661,14.199,1.538,4.2483435
OGLE-GD-CEP-0190,F,14:01.7,-42:09:06.5,12.574,15.53,2.956,9.2078285
OGLE-GD-CEP-0191,F,14:36.1,-37:43:03.6,13.917,16.103,2.186,3.6884424
OGLE-GD-CEP-0192,F,14:48.3,-37:39:06.9,12.68,14.532,1.852,4.7799869
OGLE-GD-CEP-0193,F,14:51.8,-40:01:20.6,13.139,16.135,2.996,3.6310394
OGLE-GD-CEP-0194,1,15:26.1,-29:31:58.2,12.091,12.972,0.881,0.8164469
OGLE-GD-CEP-0195,1,15:46.9,-41:18:29.1,16.396,20.168,3.772,1.6306485
OGLE-GD-CEP-0196,F,15:51.8,-44:00:57.0,14.223,16.082,1.859,2.8087694
OGLE-GD-CEP-0198,F,17:43.8,-45:11:07.9,13.504,15.123,1.619,3.0060944
OGLE-GD-CEP-0199,F,17:55.4,-38:05:36.1,14.753,17.707,2.954,2.7858449
OGLE-GD-CEP-0200,1,18:14.9,-42:33:31.3,14.463,16.392,1.929,1.8621065
OGLE-GD-CEP-0201,F,18:26.4,-43:40:29.6,14.55,16.558,2.008,2.6520852
OGLE-GD-CEP-0202,F,19:03.0,-38:20:33.0,13.79,16.42,2.63,6.2302727
OGLE-GD-CEP-0203,1,19:26.8,-41:59:56.5,14.975,17.853,2.878,1.6994539
OGLE-GD-CEP-0204,F,20:35.7,-39:15:03.0,12.298,14.567,2.269,4.5640105
OGLE-GD-CEP-0205,F,21:16.8,-38:45:15.7,11.604,13.624,2.02,5.0303328
OGLE-GD-CEP-0206,1,21:23.0,-44:30:59.6,14.276,16.088,1.812,1.6816183
OGLE-GD-CEP-0207,F,21:26.6,-38:25:18.2,11.455,13.294,1.839,3.9612099
OGLE-GD-CEP-0209,F,22:00.2,-38:18:42.5,13.433,15.689,2.256,3.1564134
OGLE-GD-CEP-0210,F,22:06.5,-47:18:14.3,13.328,14.631,1.303,3.3724662
